StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1123,16,0,1,4,7.282421,18,0,2,0,0,0,0,0.980736,4
1124,17,1,3,1,12.787728,4,0,3,0,0,0,0,3.101674,1
1125,15,0,0,2,2.580728,1,1,2,1,0,1,0,3.498257,1
1126,18,1,0,2,8.606329,14,0,4,1,0,0,0,2.590553,2
1127,16,1,1,3,5.494101,1,0,3,1,0,0,0,3.535004,0
1128,15,0,2,2,17.75503,10,1,1,0,1,0,0,2.819922,2
1129,18,0,1,2,0.811714,12,1,1,1,1,0,0,2.016597,3
1130,18,1,0,1,18.27455,22,1,3,0,0,0,0,1.371185,4
1131,18,1,0,1,16.659883,9,0,1,0,0,0,0,2.104796,3
1132,15,1,0,3,5.951414,2,0,3,0,0,0,0,3.030439,1
1133,15,0,2,1,15.785813,4,1,2,0,1,0,0,3.582422,0
1134,15,1,0,1,0.624271,2,0,1,1,0,0,0,2.426547,3
1135,17,0,0,2,19.337311,5,1,2,1,0,0,0,3.161436,1
1136,15,0,3,1,10.531899,12,0,2,1,0,0,0,2.122639,3
1137,15,1,0,4,6.065621,9,0,3,0,1,0,0,2.204861,3
1138,15,0,3,2,7.251664,18,0,0,1,0,1,1,1.182988,4
1139,17,1,1,2,1.328107,7,0,3,1,0,0,0,2.738796,2
1140,15,1,2,3,19.78699,17,1,3,0,0,0,0,2.237901,3
1141,18,1,0,0,0.785839,2,0,3,1,0,0,0,3.139482,1
1142,15,1,0,1,13.098142,23,1,0,1,1,0,0,1.046045,4
1143,18,1,2,2,8.854719,23,1,3,0,0,0,0,0.816458,4
1144,18,0,2,1,18.978324,16,0,2,1,0,1,0,2.033545,3
1145,18,0,2,2,4.919995,7,1,2,1,1,0,0,2.432079,3
1146,17,1,0,3,10.641736,9,0,3,1,0,0,0,2.659771,2
1147,17,1,2,2,9.647124,1,1,2,1,0,0,1,3.588888,0
1148,17,0,2,1,14.057329,11,0,3,0,1,0,0,2.314588,3
1149,15,0,1,4,1.360205,22,0,1,1,1,0,1,1.007226,4
1150,18,0,2,2,3.875783,5,0,3,1,0,0,0,2.881612,2
1151,17,0,2,2,4.291296,1,0,1,0,1,1,0,2.804505,2
1152,17,1,1,1,14.763015,20,1,3,0,1,0,0,1.762921,4
1153,15,1,0,3,3.782774,22,0,4,1,0,0,1,1.119911,4
1154,17,0,0,2,11.469835,23,0,2,0,0,0,0,1.030658,4
1155,15,1,0,2,4.304876,2,0,2,1,0,0,0,3.075619,1
1156,16,0,0,3,17.232499,16,1,3,1,1,0,0,2.631434,2
1157,17,1,0,1,18.843709,28,0,0,0,1,1,1,0.503067,4
1158,16,0,0,2,10.369859,6,0,2,0,0,0,0,2.784238,2
1159,15,1,0,3,7.046178,28,0,2,0,0,0,0,0.247627,4
1160,18,0,0,1,4.681156,20,0,3,0,0,0,1,1.189549,4
1161,17,0,2,2,0.99562,4,1,3,1,0,0,1,3.375994,1
1162,15,1,3,3,5.370002,22,1,3,0,0,0,0,1.293574,4
1163,18,0,0,2,13.084716,0,1,3,0,0,1,1,3.718587,0
1164,18,1,3,2,10.672339,7,0,3,1,0,0,0,2.67056,2
1165,16,1,1,3,18.880826,11,1,2,1,0,0,0,2.369648,3
1166,15,0,0,3,7.925545,13,0,2,0,1,0,0,1.624487,4
1167,18,1,0,1,13.877267,15,1,2,1,1,0,0,2.537477,2
1168,17,1,1,0,9.786455,9,0,4,0,1,0,0,2.298418,3
1169,17,1,2,2,10.251524,14,0,3,1,0,0,0,2.259804,3
1170,16,1,2,2,5.355486,20,0,2,0,1,0,0,1.321343,4
1171,18,1,0,2,9.099016,23,0,3,0,1,0,0,0.949974,4
1172,15,0,0,2,9.4157,25,0,2,1,0,0,1,0.818787,4
1173,17,1,0,1,14.13285,14,1,3,0,0,0,0,2.339225,3
1174,18,1,0,2,18.8128,9,0,2,0,1,0,0,2.682776,2
1175,18,1,0,1,6.586426,20,1,1,1,0,0,0,1.543837,4
1176,16,1,0,2,0.844009,27,0,3,1,0,0,0,0.196901,4
1177,17,1,2,2,9.925903,6,0,3,0,0,0,0,2.74861,2
1178,17,0,3,1,10.889227,25,1,2,1,0,1,0,1.104894,4
1179,15,1,0,1,3.368811,2,0,2,1,0,0,0,2.55344,2
1180,17,0,3,2,15.209292,1,0,3,1,0,0,1,3.274233,1
1181,15,0,0,2,19.698582,5,1,3,0,0,0,0,3.18606,1
1182,17,0,0,1,18.915494,20,0,3,1,0,0,0,1.722116,4
1183,16,0,0,4,3.942121,8,0,2,1,1,0,0,2.338046,3
1184,17,1,1,2,17.507265,9,1,4,1,1,0,0,3.273999,1
1185,15,0,3,4,14.089873,3,0,3,0,0,0,0,2.993502,2
1186,15,0,1,2,9.076931,26,1,3,1,0,0,0,0.896398,4
1187,16,1,0,2,10.81222,2,0,3,0,0,0,0,2.961055,2
1188,17,1,1,3,16.992003,8,0,1,1,0,0,0,2.674351,2
1189,17,1,0,2,9.602699,23,0,0,1,1,0,0,1.217873,4
1190,16,0,2,2,7.464147,21,1,3,0,0,0,0,1.365591,4
1191,17,1,1,1,9.86495,16,0,2,0,0,0,1,1.522275,4
1192,17,1,0,2,11.582596,13,1,3,0,0,0,0,2.231402,3
1193,15,0,1,1,3.781553,9,0,2,1,0,0,0,2.135266,3
1194,17,1,1,1,18.018155,12,0,2,0,0,0,0,2.255699,3
1195,17,1,0,0,13.483739,11,1,1,1,0,1,0,2.751146,2
1196,16,1,1,0,12.665378,26,0,3,1,1,0,0,0.897634,4
1197,16,1,0,4,1.989925,0,0,1,1,0,0,1,3.117354,1
1198,18,0,2,1,12.083479,27,0,3,1,0,1,0,1.287595,4
1199,15,1,2,2,2.419213,21,0,2,0,0,0,0,0.571053,4
1200,17,1,2,3,1.573954,28,0,3,1,0,0,0,0.581356,4
1201,17,0,1,2,10.546218,18,0,1,0,0,1,0,1.643462,4
1202,18,1,1,1,8.055711,18,0,1,0,0,0,0,1.234844,4
1203,17,0,0,2,11.776205,5,0,3,0,1,0,1,2.968094,2
1204,15,1,2,2,1.784443,12,0,2,1,0,0,0,2.009298,3
1205,18,0,0,2,8.619661,18,0,1,1,0,0,0,1.146086,4
1206,15,0,0,2,3.495734,12,1,4,0,0,0,0,2.192363,3
1207,18,0,0,4,19.742002,26,1,1,1,0,0,0,0.945731,4
1208,18,0,0,2,11.223004,25,0,2,1,0,0,0,0.56725,4
1209,16,1,1,1,13.748737,21,0,1,0,0,0,0,0.970764,4
1210,15,0,0,2,6.508366,20,1,2,1,0,1,1,1.65606,4
1211,17,1,2,0,1.894778,3,0,2,0,0,1,0,2.839313,2
1212,17,0,0,3,19.517417,23,0,1,0,0,1,1,0.189818,4
1213,15,0,0,1,5.725181,1,0,3,1,0,0,0,3.258295,1
1214,17,0,1,1,8.476164,14,1,2,0,0,0,0,1.920056,4
1215,17,1,0,3,12.997278,11,0,3,0,0,0,0,2.021771,3
1216,15,0,0,2,0.493946,29,1,1,1,0,0,0,0.125933,4
1217,18,1,2,1,16.205183,26,1,2,1,0,0,0,1.287013,4
1218,15,1,0,2,10.731564,6,0,0,1,0,1,0,2.591427,2
1219,18,1,2,3,5.564344,19,1,3,0,0,0,0,1.46338,4
1220,17,1,0,1,1.23216,17,0,3,0,0,0,0,1.465549,4
1221,17,1,0,3,3.249968,22,0,3,1,1,0,1,1.710467,4
1222,17,1,2,0,17.900677,12,0,2,0,1,0,1,2.288506,3
1223,16,1,0,2,13.720484,16,0,3,0,0,1,0,1.960969,4
1224,18,1,0,3,4.998034,3,0,3,0,0,0,0,2.621623,2
1225,16,1,0,1,1.312015,24,0,0,1,0,0,0,0.768316,4
1226,16,0,0,2,13.812306,13,0,1,0,0,1,0,1.806406,4
1227,15,0,2,1,11.448155,19,0,2,0,0,0,0,0.881866,4
1228,16,0,0,2,8.09039,27,0,3,0,1,0,0,0.817068,4
1229,15,0,2,2,7.272229,12,1,0,0,0,0,0,1.446133,4
1230,15,0,2,2,4.336286,2,0,3,0,1,0,0,3.339094,1
1231,16,1,0,1,13.392225,25,0,2,0,0,0,0,0.819625,4
1232,18,1,3,1,19.413361,25,0,2,0,0,0,0,0.676818,4
1233,18,1,0,0,3.514305,17,0,1,0,1,0,1,1.389545,4
1234,18,1,3,1,11.942332,13,0,2,0,1,0,1,1.991508,4
1235,18,1,0,2,8.483701,14,0,0,0,1,0,0,1.639868,4
1236,18,1,1,3,8.933774,2,0,0,0,1,0,0,2.511743,2
1237,16,1,0,2,5.082946,0,0,3,0,0,1,0,2.98392,2
1238,16,0,0,2,16.502698,25,1,2,0,0,1,0,1.258655,4
1239,17,0,1,4,9.705112,23,1,2,0,0,0,0,1.41793,4
1240,18,0,2,2,10.868117,16,0,1,1,0,1,0,1.597017,4
1241,16,0,0,3,6.095218,2,1,2,0,1,0,0,3.0887,1
1242,17,1,0,2,3.636169,13,0,0,1,1,0,0,1.641341,4
1243,18,1,2,1,1.718208,2,0,2,0,1,0,0,2.586871,2
1244,15,1,1,0,14.282383,12,1,2,0,0,0,0,2.389033,3
1245,17,0,3,2,3.924686,14,0,2,1,0,0,0,1.898146,4
1246,16,1,2,1,13.801507,17,0,4,0,1,0,0,2.110488,3
1247,15,1,3,1,7.807529,13,0,2,0,0,0,0,1.700274,4
1248,15,1,2,2,8.315496,20,0,2,1,0,0,0,1.0445,4
1249,15,0,0,2,9.38355,25,0,2,0,1,0,0,1.194166,4
1250,17,1,0,2,7.35417,2,0,1,0,0,1,0,2.649137,2
1251,16,0,2,1,2.0124,18,0,3,0,1,0,0,1.234141,4
1252,15,0,1,1,6.192636,7,0,2,1,0,0,0,2.127409,3
1253,18,0,0,2,13.274687,3,1,1,1,0,0,0,2.913888,2
1254,15,0,0,4,13.315688,3,0,3,0,0,0,1,3.119394,1
1255,15,1,3,2,5.724486,18,1,0,0,0,0,0,1.036379,4
1256,17,0,1,3,9.202053,10,0,4,1,0,0,1,2.403285,3
1257,17,0,0,2,3.868945,0,1,3,0,0,0,0,3.156508,1
1258,16,1,0,2,4.207442,7,1,2,0,1,1,0,2.723472,2
1259,18,1,0,1,0.460942,14,0,1,1,1,0,0,1.530951,4
1260,17,0,0,2,17.934931,0,0,1,0,0,0,0,3.468581,1
1261,15,1,0,2,4.214133,6,0,1,1,0,0,0,2.302032,3
1262,16,0,0,2,4.550678,20,1,1,1,0,0,0,1.265678,4
1263,15,0,2,2,5.592029,19,0,2,1,1,0,1,1.479602,4
1264,15,0,0,2,2.548161,19,0,4,0,0,1,1,1.445077,4
1265,17,0,2,1,12.785258,23,0,2,0,0,0,0,0.809434,4
1266,16,1,2,2,1.502859,10,1,3,0,0,0,0,2.150233,3
1267,18,0,0,1,2.684049,26,0,3,0,0,0,0,0.559144,4
1268,18,1,1,3,12.895135,28,0,3,0,0,0,0,0.580788,4
1269,17,1,0,1,6.793212,13,0,0,0,1,1,1,1.602089,4
1270,17,1,2,0,14.158957,21,1,2,0,1,0,0,1.002798,4
1271,16,1,0,2,11.148495,15,0,3,0,0,0,0,1.663063,4
1272,18,0,1,2,5.120423,13,0,3,0,0,0,1,1.531546,4
1273,18,1,1,2,13.016559,11,0,4,0,0,0,0,2.205842,3
1274,18,0,0,1,2.325474,16,0,3,0,0,0,1,1.155339,4
1275,15,1,0,2,10.728208,13,1,1,0,0,0,0,2.153758,3
1276,18,1,1,1,8.742962,9,0,2,1,0,0,1,2.592787,2
1277,15,0,2,3,5.357472,23,0,0,1,1,0,0,0.912331,4
1278,16,0,0,3,12.0801,28,1,3,0,0,0,0,0.695631,4
1279,15,0,1,2,17.426672,13,1,2,0,0,0,0,2.13962,3
1280,16,1,0,1,19.978094,17,0,3,0,0,0,0,1.550449,4
1281,18,1,2,2,12.155255,21,0,4,0,0,0,1,1.547537,4
1282,18,0,0,0,8.094117,8,1,3,0,0,1,0,2.966548,2
1283,16,0,2,2,4.504142,16,0,2,1,0,0,1,1.633679,4
1284,17,0,0,1,5.141922,5,1,1,0,0,0,0,2.33254,3
1285,16,0,0,3,9.5891,7,1,3,1,1,1,0,3.270262,1
1286,17,1,0,0,7.345554,25,0,1,0,0,0,0,0.346471,4
1287,15,0,0,2,18.27629,12,1,1,0,0,0,0,1.894904,4
1288,15,0,1,2,7.365909,17,0,1,0,0,0,0,1.456743,4
1289,15,0,0,2,7.468892,4,0,2,1,0,0,0,2.553723,2
1290,18,0,2,0,7.67069,5,0,1,0,0,0,0,2.224197,3
1291,15,1,0,4,16.732404,20,1,4,0,1,1,0,1.8476,4
1292,17,0,0,2,13.015766,18,0,4,1,0,0,0,1.849761,4
1293,15,1,0,2,12.283377,3,0,4,0,0,1,0,3.268794,1
1294,16,0,0,1,6.68286,6,1,0,0,0,0,1,2.546517,2
1295,16,0,0,2,16.358084,3,0,4,0,0,0,0,3.101229,1
1296,18,1,0,2,0.767277,24,0,4,0,0,1,0,0.655954,4
1297,16,0,0,0,17.415943,10,1,4,0,1,0,0,3.088512,1
1298,17,1,0,1,10.254998,11,1,3,0,0,0,0,1.99256,4
1299,15,1,1,3,7.965005,13,1,3,0,1,0,0,2.605247,2
1300,18,0,1,1,9.943346,12,1,1,0,0,0,0,1.733972,4
1301,15,1,0,1,13.348311,28,0,3,1,0,0,0,1.113849,4
1302,15,1,0,2,0.255309,9,0,0,1,0,0,0,1.64925,4
1303,17,1,3,2,17.431037,17,0,2,0,0,0,0,1.337555,4
1304,16,1,1,0,8.934791,15,0,4,0,0,0,0,1.98466,4
1305,16,1,1,2,6.85933,4,0,2,0,1,1,0,3.060882,1
1306,15,1,0,1,2.764911,7,1,1,0,0,0,0,2.392897,3
1307,18,1,2,0,8.789307,13,0,4,0,0,0,0,2.083797,3
1308,16,1,2,0,9.926455,4,0,4,0,1,0,1,3.645738,0
1309,18,0,1,3,8.072934,25,0,1,1,0,0,0,0.322286,4
1310,16,0,3,1,13.573202,27,0,3,0,1,0,0,1.129514,4
1311,18,1,0,0,8.417931,23,0,2,1,0,0,0,0.630757,4
1312,17,0,0,2,19.228352,7,0,2,0,0,1,1,3.15723,1
1313,18,1,2,3,11.98555,24,0,1,0,0,0,0,0.680088,4
1314,17,1,2,1,16.149559,25,0,0,0,0,0,0,0.79636,4
1315,17,0,0,2,2.187118,5,1,1,0,1,0,0,2.844039,2
1316,18,1,0,0,7.945826,15,1,0,0,1,0,0,1.253452,4
1317,17,1,0,2,6.736954,27,0,4,0,0,0,0,0.534509,4
1318,15,1,0,2,11.389648,3,1,3,1,0,0,0,3.191046,1
1319,17,1,2,2,17.22227,11,0,3,0,0,1,0,2.815421,2
1320,16,0,1,1,1.566764,10,0,3,0,0,0,0,2.157122,3
1321,18,1,0,1,1.451496,2,0,1,1,0,0,0,2.723828,2
1322,15,1,0,1,17.006354,11,0,4,1,0,0,0,2.627694,2
1323,18,1,0,1,4.257002,29,1,3,1,1,0,0,0.912416,4
1324,16,0,0,0,13.375065,4,0,2,0,0,0,0,2.609623,2
1325,16,1,1,2,10.857563,5,1,1,0,1,0,0,2.981992,2
1326,16,0,3,4,16.657872,18,0,3,0,0,0,0,1.625083,4
1327,17,0,2,4,2.501778,17,0,3,0,1,0,0,1.361698,4
1328,17,1,0,3,2.595659,15,1,3,0,0,0,0,1.916962,4
1329,18,1,2,2,11.136367,22,0,0,0,0,0,0,1.011253,4
1330,18,0,2,2,18.927573,10,0,1,1,1,0,0,2.332159,3
1331,15,1,2,1,8.299955,4,0,2,1,1,1,0,3.387938,1
1332,15,0,0,2,6.538842,8,0,3,0,1,0,0,2.384691,3
1333,18,0,0,2,12.133786,2,0,0,0,0,0,0,2.780817,2
1334,17,1,0,2,18.608972,29,0,2,0,1,0,1,0.534836,4
1335,16,1,0,2,16.738557,7,0,2,0,0,0,0,2.542214,2
1336,18,0,0,1,19.909672,5,0,3,0,0,0,0,3.007129,1
1337,15,0,0,1,0.451372,3,0,2,1,0,0,0,2.98581,2
1338,17,0,0,3,2.257163,11,0,2,0,1,0,0,1.949306,4
1339,18,0,2,0,12.189355,11,0,3,0,0,0,0,2.147845,3
1340,18,1,0,2,16.411529,24,0,4,0,0,0,1,1.175768,4
1341,17,1,0,3,5.704887,20,0,1,1,0,0,0,1.400363,4
1342,18,1,3,2,4.784222,15,0,1,1,0,1,0,1.755544,4
1343,17,1,3,2,15.739516,9,0,4,1,0,1,0,2.900096,2
1344,16,1,2,1,1.127637,21,0,2,0,0,0,0,1.033459,4
1345,17,0,3,1,7.387653,13,0,3,0,0,0,1,1.907742,4
1346,17,1,1,3,10.116184,12,0,3,0,0,0,0,1.880909,4
1347,17,1,3,2,11.206973,8,0,1,0,1,1,0,2.61495,2
1348,18,1,0,2,14.572303,6,0,3,1,0,1,0,3.107136,1
1349,18,1,0,0,7.096914,11,0,3,0,0,0,0,1.386465,4
1350,17,1,0,0,12.253687,4,0,2,0,0,0,0,2.83376,2
1351,18,0,0,4,11.707508,17,0,0,0,0,1,0,1.086151,4
1352,15,0,0,1,10.952322,3,0,4,0,0,0,0,2.874037,2
1353,15,0,1,2,12.809666,1,0,2,0,1,0,0,2.895671,2
1354,18,1,2,0,5.188983,2,1,3,0,0,0,0,3.181308,1
1355,18,0,1,2,1.692975,25,0,3,0,0,0,0,0.471283,4
1356,17,0,0,3,2.385433,11,1,2,0,0,0,0,2.21138,3
1357,16,1,2,2,4.491648,2,1,3,1,1,0,0,3.375252,1
1358,18,1,1,1,10.003959,3,0,4,0,1,0,0,3.203858,1
1359,15,1,0,2,16.808855,5,0,2,0,0,1,0,3.350179,1
1360,17,0,1,2,14.025867,11,0,2,0,0,0,0,1.725792,4
1361,18,0,0,2,15.780812,18,0,4,1,0,0,0,2.216604,3
1362,15,1,0,3,7.019512,9,0,1,1,0,0,1,2.004627,3
1363,15,1,3,2,8.093075,29,1,0,0,0,0,0,0.715742,4
1364,16,0,0,3,7.873638,0,1,4,0,0,1,0,3.88064,0
1365,17,0,0,2,3.837464,16,0,3,1,0,1,0,1.689528,4
1366,17,1,2,1,1.224333,15,0,4,1,1,0,1,1.757979,4
1367,16,1,2,1,11.818322,8,0,0,0,0,0,0,2.1364,3
1368,16,0,0,1,19.784334,24,1,1,0,1,0,0,0.911568,4
1369,17,1,0,3,3.336594,20,1,1,0,0,0,0,1.137801,4
1370,17,0,0,2,0.933696,8,1,3,1,0,0,1,2.349265,3
1371,18,0,1,2,15.590634,26,0,3,0,0,0,0,0.623747,4
1372,18,0,0,1,5.05172,22,0,2,0,0,1,0,0.341029,4
1373,16,0,0,1,16.592876,8,0,0,0,0,0,0,2.223814,3
